,県名,料理名,説明
559,長野県,えごの酢味噌あえ,「えご」は「エゴ草」という海藻を煮溶かして固めたもので、新潟県などにも伝わる...
560,長野県,おしぼりうどん,埴科郡坂城町周辺に伝わる「おしぼりうどん」は、辛味大根をすりおろして、おろし...
561,長野県,具だくさん味噌汁,「具だくさん味噌汁」は、旬の野菜、肉、魚などがたくさん入った具だくさんの汁物...
562,長野県,鮭の粕煮,日本では、新年に歳神様を迎える準備として、大晦日に歳取りのごちそうをつくる風...
563,長野県,凍み大根のお田植えの煮物,「凍み大根」は、冬の寒さを利用してつくる保存食のひとつで、大根を野外の寒風に...
564,長野県,しょうゆ豆／しょうゆの実,「しょうゆ豆」は、「しょうゆの実」とも呼ばれ、北信・中信地域に伝わっている蒸...
565,長野県,半ごろし,「半ごろし」とは、長野県では「ぼたもち」「おはぎ」のことをいい、炊いたもち米...
566,長野県,ひたし豆,北部の西山地域の土壌は、大豆の生産に向いていることで、以前から麦類や豆類の栽...
567,長野県,干しかぼちゃのえごま和え,「谷の都」とも言われる鬼無里（きなさ）地域には、野菜を干して保存する食文化が...
568,長野県,たなばたほうとう,西に北アルプス、東に美ヶ原高原が望める松本市は、長野県のほぼ真ん中に位置する...
569,長野県,すんき漬け,山深い木曽地域は古くから独自の食文化が根付いており、そのひとつに赤かぶの葉を...
570,長野県,五平餅,五平餅は、半搗き（はんつき）にしたうるち米を串に刺し、味噌や醤油ベースのタレ...
571,長野県,おやき,「おやき」は、小麦粉と蕎麦粉を水または湯で溶いて練り、薄くのばした皮にあんや...
572,長野県,野沢菜漬,寒さが厳しい県内は、冬になると田畑から青ものはひとつもとれなくなるため、晩秋...
573,長野県,ほう葉巻,「ほう葉巻き」は、米の粉に熱湯を入れてよくこね、中にあんを入れて、ほうの葉で...
574,長野県,小鮒の甘露煮,県の東部に位置する佐久市は、群馬県との境に位置し、田んぼで淡水魚のフナやコイ...
575,長野県,笹ずし,「笹ずし」は、笹の上に酢飯を敷いてその上に具材をのせたもので、飯山市及び新潟...
576,長野県,やしょうま,北部を中心とする地域では、2月15日は釈迦の亡くなった涅槃会（ねはんえ）の日とし...
577,長野県,いなごの佃煮,南信地域の伊那谷には、古くから昆虫食文化が根付いており、いなご、蜂の子、かい...
578,岐阜県,朴葉ずし,朴の木の葉で酢飯を包んだ初夏の風物詩的な料理で、田植えなど農休みの御馳走として...
579,岐阜県,鶏ちゃん,地域や家庭によって味付けはさまざまだが、鶏肉と野菜に特製のたれを絡めて炒めたもの...
580,岐阜県,からすみ,江戸末期ごろ、東濃地域で桃の節句に作られるようになったと伝えられている「からすみ」...
581,岐阜県,鮎ぞうすい,素焼きでこんがりと香ばしく焼かれた鮎をご飯とだしでさっと煮た「鮎ぞうすい」。昔は...
582,岐阜県,へぼ飯,へぼ（クロスズメバチ、地蜂とも呼ぶ、地中の中に巣をつくる体長2センチほどの蜂）の...
583,岐阜県,みょうがぼち,「みょうがぼち」は、そら豆で作ったあんを小麦粉で作った皮でくるみ、みょうがの葉で...
584,岐阜県,鮎なれずし,鮎の保存食として作られてきた「鮎なれずし」は、塩漬けした鮎の腹に、炊き立ての...
585,岐阜県,五平餅,米をつぶしたものを串に巻きつけ、たれをつけて焼いた郷土料理。主に、長野県の木曽...
586,岐阜県,鮒味噌,素焼きした鮒（ふな）に味噌、ざらめ、大豆などを加えて煮こんだ「鮒味噌」。県内では...
587,岐阜県,朴葉味噌,朴葉の上に、自家製のこうじ味噌を乗せて焼いた料理。ご飯によく合うほか、酒の肴として...
588,岐阜県,大歳のごっつぉ,12月31日の大みそかから正月三が日まで岐阜県の広い範囲で食されている「大歳のごっ...
589,岐阜県,ねずし,「ねずし」は、飛騨地域を中心に古くからお正月料理として振る舞われてきたなれずしの...
590,岐阜県,もろこずし,「もろこずし」とは、寿司箱に酢飯を敷き詰め、その上に甘辛く煮た「もろこ」を並べ...
591,岐阜県,いももち,「いももち」は、北海道、和歌山県、高知県などでも郷土料理として名が挙がるが...
592,岐阜県,みそぎだんご,米粉の生地であんを包んだ団子を串に刺し、味噌と砂糖を合わせたたれをつけて焼いた...
593,岐阜県,すったて汁,「すったて汁」は、茹でた大豆をすり鉢や石臼などですりつぶした「すったて」に...
594,岐阜県,栗きんとん,「栗きんとん」と聞くと、一般的におせち料理を思い浮かべるが、東濃地区を中心とし...
595,岐阜県,水まんじゅう,「水まんじゅう」は、くず粉とわらび粉で作られた生地であんを包み、井戸水で冷やした...
596,岐阜県,煮たくもじ,水にさらして塩抜きした、菜っ葉の漬物を煮たもの。春になり酸っぱくなった漬物を...
597,岐阜県,赤かぶ漬け,山深く、冬には雪に閉ざされてしまう飛騨地域の貴重な食料だった漬物。大根やかぶ、...
598,岐阜県,柿なます,「柿なます」は、大根と人参で作る酢の物に、干し柿を加えた郷土料理。地域によっては...
599,岐阜県,赤だつの酢ぶて,里芋の葉柄部（ずいき）を、合わせ酢で和えた料理。「だつ」とは「ずいき」のことで、...
600,岐阜県,千石豆のかきまわし,岐阜市南部地域で明治時代より栽培されている「千石豆」は、ふじまめのことで、さやの...
601,岐阜県,つぎ汁,明宝寒水（かのみず）地区の郷土料理「つぎ汁」は、ここでしか味わうことのできない...
602,岐阜県,初午だんご,明治から昭和初期にかけて、自給自足だった暮らしの中で盛んに行われた養蚕。貴重な現...
603,岐阜県,漬物味噌煮,塩気の強い豆味噌「郡上味噌」と、煮干しだしの鍋に、白菜の切り漬けを入れ煮込んだ...
604,岐阜県,寒干大根煮,飛騨市の特産品である「寒干大根」をだし汁や醤油で煮込んだ料理。「寒干大根煮」の...
605,岐阜県,桑の木豆煮,「桑の木豆煮」は山県市の北部、美山地域で栽培され食べられてきた「桑の木豆」を...
606,岐阜県,こも豆腐,わらを編んで作ったむしろ「こも」で豆腐を包み茹でたものが「こも豆腐」。スが立つ...
607,岐阜県,鮎の塩焼,木曽川、長良川、揖斐川をはじめ清流が多い岐阜県では、毎年6月頃から10月頃にかけて...
608,静岡県,黒はんぺんフライ,黒はんぺんは、鯖、鰺、鰯などをすり身にして茹でた物であり、形は半円形で色は灰色の...
609,静岡県,がわ,全国屈指のカツオの漁獲量を誇る静岡県（※）。中でも静岡県最南端に位置する御前崎港...
610,静岡県,山葵漬け,山葵漬けは、わさびの刻んだ葉や茎、根を酒粕に漬けた料理。わさびの発祥は、慶長年間...
611,静岡県,とろろ汁,「とろろ汁」は自然薯をすりおろし、だし汁と味噌で割ったもので、麦飯にかけて食べる...
612,静岡県,水かけ菜の漬物,御殿場市と小山町は、冬寒く夏涼しい準高冷地域である。この辺りでは、富士山の雪どけ...
613,静岡県,イルカの味噌煮,静岡県におけるイルカ漁は、伊豆地方を中心に行われてきた。伊豆半島沖の湾がイルカの...
614,静岡県,染飯,染飯は「瀬戸の染飯」と言われ、旧東海道の上青島村瀬戸町（現在の藤枝市）の茶屋で...
615,静岡県,鯖の箱寿司,伊豆地域で祭りなどのハレの日に作られる郷土料理。元々は漁師飯のため、地元で捕れた...
616,静岡県,御厨そば,御殿場市の御厨地域の郷土料理。この地域はそばや麦を多く栽培していたため、農家が...
617,静岡県,ぼくめし,県内の主な養殖ウナギの産地は、浜名湖周辺と大井川流域の2カ所があり、吉田町は...
618,静岡県,げんなり寿司,稲取のキンメダイの漁は明治時代から始まっている。この地区に伝わるハレの日の料理は...
619,静岡県,ところてん,伊豆半島はところてんの原料となる天草の日本一の産地（※）である。約1600年前から...
620,静岡県,沖あがり,国内で桜エビが水揚げされるのは駿河湾だけ(※)であり、静岡市の由比港と焼津市の大井...
621,静岡県,おざく,おざくは、里芋、大根、にんじんなどの野菜をだし汁と醤油、砂糖で煮た野菜の汁物...
